station,weight,latitude,longitude,elevation,leaflabel
19645,RSM00029023,76.0,59.85,81.95,76.0,506.0
12278,RSM00029726,22.0,54.367,81.95,134.0,500.0
12038,IN011020300,33.0,19.083,82.033,553.0,369.0
19648,RSM00029328,77.0,57.0,82.067,110.0,506.0
23269,RSM00023662,62.0,63.983,82.083,33.0,508.0
15987,RSM00029626,1.0,55.033,82.183,159.0,500.0
19717,RSM00036038,79.0,51.15,82.2,355.0,498.0
23251,RSM00020274,5.0,77.5,82.2,23.0,508.0
875,IN001050200,33.0,16.95,82.233,8.0,370.0
15991,RSM00029923,58.0,53.067,82.3,219.0,498.0
23131,KZ000036535,94.0,48.75,82.367,512.0,477.0
23266,RSM00023365,37.0,66.6,82.5,34.0,508.0
12114,KZ000036736,0.0,46.65,82.75,441.0,477.0
8523,RSM00029631,16.0,55.3,82.75,137.0,500.0
4780,RSM00029937,35.0,52.517,82.767,175.0,498.0
15772,IN023550300,0.0,25.45,82.867,85.0,372.0
804,CH000051334,57.0,44.617,82.9,321.0,471.0
26919,RSM00029634,35.0,55.083,82.9,176.0,500.0
22989,CH000051644,60.0,41.717,82.95,1100.0,469.0
23310,RSM00029231,77.0,58.317,82.95,75.0,506.0
12276,RSM00029638,53.0,54.9,82.95,133.0,500.0
26676,IN001200200,5.0,17.717,83.233,3.0,370.0
4545,IN023261300,22.0,26.75,83.367,77.0,372.0
19656,RSM00029735,2.0,54.3,83.383,293.0,500.0
8350,KZ000036418,0.0,49.033,83.383,0.0,477.0
4777,RSM00029838,54.0,53.433,83.517,184.0,498.0
12111,KZ000036208,24.0,50.333,83.55,811.0,479.0
4769,RSM00029632,0.0,55.3,83.6,215.0,500.0
23132,KZ000036546,1.0,48.55,83.683,427.0,477.0
8520,RSM00029532,2.0,56.25,84.0,113.0,500.0
15758,IN004091000,5.0,24.05,84.067,221.0,372.0
8289,IN017121000,24.0,21.917,84.083,230.0,370.0
26865,RSM00023966,58.0,60.35,84.083,99.0,506.0
877,IN001190700,2.0,18.333,84.133,6.0,370.0
15989,RSM00029736,31.0,54.333,84.217,198.0,500.0
26859,RSM00023463,48.0,65.983,84.267,40.0,508.0
8351,KZ000036421,0.0,49.717,84.283,492.0,479.0
4824,RSM00036045,55.0,51.667,84.317,411.0,498.0
12273,RSM00029539,75.0,55.667,84.4,193.0,500.0
19654,RSM00029636,21.0,55.233,84.4,173.0,500.0
12112,KZ000036428,45.0,49.2,84.517,401.0,479.0
11958,CH000051243,55.0,45.6,84.85,428.0,471.0
26682,IN017060500,0.0,19.267,84.883,17.0,370.0
19650,RSM00029430,85.0,56.5,84.917,139.0,500.0
938,KZ000036665,70.0,47.467,84.917,603.0,477.0
26922,RSM00029939,76.0,52.667,84.917,225.0,498.0
878,IN004051800,26.0,24.75,84.95,116.0,372.0
8283,IN004102500,35.0,25.6,85.1,60.0,372.0
19479,KZ000036569,0.0,48.017,85.183,412.0,477.0
26679,IN004122600,20.0,23.317,85.317,652.0,370.0
26678,IN004120400,0.0,23.367,85.333,647.0,370.0
1028,NP000444540,30.0,27.7,85.367,1337.0,372.0
15661,CH000051855,46.0,38.15,85.55,1248.0,378.0
4825,RSM00036229,72.0,50.283,85.617,978.0,479.0
15984,RSM00029541,73.0,56.067,85.617,251.0,500.0
12113,KZ000036439,1.0,49.183,85.617,1081.0,479.0
8186,CH000051156,58.0,46.783,85.717,1294.0,477.0
15759,IN004170200,0.0,22.55,85.817,226.0,370.0
4536,IN017111200,36.0,20.25,85.833,46.0,370.0
8528,RSM00029848,2.0,53.467,85.917,272.0,498.0
26961,RSM00036058,20.0,51.433,86.0,420.0,498.0
8580,RSM00036231,8.0,50.75,86.133,833.0,479.0
12232,RSM00023074,82.0,69.4,86.167,19.0,508.0
4774,RSM00029742,1.0,54.667,86.183,276.0,500.0
26920,RSM00029645,56.0,55.25,86.217,148.0,500.0
26915,RSM00029348,75.0,57.067,86.217,114.0,506.0
1186,RSM00036442,69.0,49.733,86.55,1800.0,479.0
4718,RSM00023274,74.0,67.433,86.617,31.0,508.0
12277,RSM00029649,0.0,55.0,86.8,151.0,500.0
23080,IN017010300,31.0,21.517,86.933,20.0,370.0
26677,IN004011500,0.0,25.233,86.95,49.0,372.0
26962,RSM00036061,42.0,52.267,87.167,327.0,498.0
4778,RSM00029849,56.0,53.333,87.167,293.0,498.0
879,IN004160700,0.0,24.267,87.25,149.0,372.0
12282,RSM00029946,3.0,52.867,87.283,354.0,498.0
19432,IN024110900,0.0,22.417,87.317,45.0,370.0
15773,IN024034300,2.0,23.467,87.433,74.0,372.0
16035,RSM00036064,78.0,51.767,87.6,480.0,498.0
4770,RSM00029654,13.0,55.217,87.65,495.0,500.0
11959,CH000051463,62.0,43.8,87.65,947.0,471.0
22990,CH000051765,54.0,40.633,87.7,847.0,380.0
19651,RSM00029551,23.0,56.217,87.75,140.0,500.0
4719,RSM00023472,52.0,65.783,87.933,38.0,508.0
4721,RSM00023678,81.0,63.15,87.95,46.0,508.0
19338,CH000051076,58.0,47.733,88.083,737.0,477.0
26687,IN024090600,0.0,25.033,88.133,31.0,372.0
19340,CH000051777,59.0,39.033,88.167,889.0,380.0
4548,IN024140101,1.0,20.85,88.25,10.0,370.0
26917,RSM00029557,76.0,55.75,88.317,211.0,500.0
4547,IN024059900,4.0,26.633,88.317,131.0,372.0
4723,RSM00023975,13.0,60.35,88.367,86.0,506.0
26688,IN024141500,36.0,22.65,88.45,6.0,370.0
15985,RSM00029552,0.0,56.117,88.517,222.0,500.0
16036,RSM00036259,76.0,50.0,88.667,1758.0,479.0
8527,RSM00029752,80.0,54.75,88.817,1183.0,500.0
8199,CH000055578,55.0,29.25,88.883,3837.0,372.0
8465,RSM00020476,33.0,75.417,88.9,11.0,508.0
12280,RSM00029858,62.0,53.283,89.167,527.0,498.0
11960,CH000051573,60.0,42.933,89.2,37.0,469.0
4766,RSM00029456,9.0,56.533,89.317,205.0,500.0
23311,RSM00029253,20.0,58.433,89.367,137.0,506.0
19339,CH000051087,54.0,46.983,89.517,827.0,477.0
26586,CH000051379,60.0,44.017,89.567,794.0,471.0
12274,RSM00029553,24.0,56.233,89.583,291.0,500.0
8524,RSM00029653,34.0,55.3,89.817,387.0,500.0
15992,RSM00029956,37.0,52.8,89.917,455.0,498.0
23317,RSM00029756,12.0,54.5,89.933,475.0,500.0
15943,RSM00023884,73.0,61.6,90.017,58.0,506.0
15675,CH000055279,53.0,31.367,90.017,4701.0,372.0
1077,RSM00023987,9.0,60.25,90.233,58.0,506.0
1140,RSM00029864,33.0,53.717,90.367,525.0,498.0
26963,RSM00036278,48.0,50.383,90.433,1850.0,479.0
4767,RSM00029467,85.0,56.283,90.5,272.0,500.0
15983,RSM00029464,1.0,56.65,90.55,231.0,506.0
23250,RSM00020087,69.0,79.55,90.567,8.0,508.0
8525,RSM00029664,53.0,55.1,90.833,329.0,500.0
4781,RSM00029962,11.0,53.05,90.917,469.0,498.0
15982,RSM00029068,5.0,59.5,91.017,67.0,506.0
11965,CH000055591,57.0,29.667,91.133,3650.0,372.0
26684,IN021010100,31.0,23.883,91.25,16.0,372.0
8529,RSM00029862,52.0,53.767,91.317,256.0,498.0
15847,MG000044218,50.0,48.017,91.567,1405.0,477.0
8282,IN003041800,37.0,26.1,91.583,54.0,372.0
19652,RSM00029562,28.0,56.1,91.667,332.0,500.0
15988,RSM00029662,1.0,55.383,91.667,321.0,500.0
23320,RSM00029866,83.0,53.7,91.7,254.0,498.0
23003,CH000055299,55.0,31.483,92.067,4508.0,372.0
8369,MG000044212,38.0,49.8,92.08,936.0,479.0
26921,RSM00029766,36.0,54.367,92.133,282.0,500.0
26913,RSM00029263,88.0,58.45,92.15,79.0,506.0
15986,RSM00029563,1.0,56.117,92.2,479.0,500.0
23312,RSM00029363,9.0,57.633,92.267,179.0,506.0
12281,RSM00029869,36.0,53.3,92.417,298.0,498.0
19354,CH000056004,54.0,34.217,92.433,4535.0,372.0
26689,IN099999901,25.0,11.667,92.717,79.0,335.0
1138,RSM00029570,90.0,56.033,92.75,276.0,500.0
8281,IN003020100,18.0,26.617,92.783,79.0,372.0
26914,RSM00029274,8.0,58.083,93.0,90.0,506.0
1141,RSM00029974,79.0,52.883,93.017,1404.0,498.0
4724,RSM00023986,70.0,60.367,93.033,511.0,506.0
1137,RSM00029471,34.0,56.9,93.133,180.0,506.0
8519,RSM00029477,7.0,56.5,93.283,164.0,500.0
8526,RSM00029675,23.0,55.083,93.367,477.0,500.0
19342,CH000052602,54.0,38.833,93.383,2771.0,380.0
8478,RSM00023383,71.0,66.883,93.467,278.0,508.0
806,CH000052203,61.0,42.817,93.517,739.0,469.0
8479,RSM00023589,51.0,64.2,93.783,105.0,508.0
12042,IN013010200,9.0,24.667,93.9,774.0,372.0
12030,IN003050401,16.0,27.233,94.117,102.0,372.0
8521,RSM00029576,11.0,55.8,94.333,375.0,500.0
19718,RSM00036096,67.0,51.717,94.5,628.0,498.0
8468,RSM00020982,73.0,70.967,94.5,40.0,508.0
4764,RSM00029379,23.0,57.2,94.55,168.0,506.0
8188,CH000052418,60.0,40.15,94.683,1140.0,380.0
4771,RSM00029676,28.0,55.25,94.883,337.0,500.0
22994,CH000052818,56.0,36.417,94.9,2809.0,378.0
12031,IN003050500,23.0,27.483,95.017,111.0,372.0
1185,RSM00036307,61.0,50.25,95.167,1100.0,479.0
4768,RSM00029481,33.0,56.85,95.217,188.0,506.0
15662,CH000052713,55.0,37.85,95.367,3174.0,378.0
8522,RSM00029587,7.0,55.633,95.467,252.0,500.0
11966,CH000056116,53.0,31.417,95.6,3874.0,372.0
1139,RSM00029581,29.0,56.2,95.633,207.0,500.0
8200,CH000056021,54.0,34.133,95.783,4176.0,372.0
23368,RSM00036103,65.0,52.467,96.1,920.0,498.0
1074,RSM00023891,77.0,61.667,96.367,262.0,506.0
8463,RSM00020289,58.0,77.183,96.583,9.0,508.0
8219,CK000096996,61.0,-12.183,96.833,4.0,335.0
951,MG000044272,51.0,47.75,96.85,1759.0,477.0
23318,RSM00029789,75.0,54.217,96.967,984.0,500.0
8201,CH000056029,59.0,33.017,97.017,3682.0,372.0
22992,CH000052436,59.0,40.267,97.033,1527.0,383.0
15677,CH000056137,58.0,31.15,97.167,3307.0,372.0
8518,RSM00029282,82.0,58.383,97.45,133.0,509.0
1232,TH000048300,51.0,19.3,97.833,269.0,370.0
19764,TH000048325,54.0,18.167,97.933,213.0,370.0
23313,RSM00029594,81.0,55.95,98.0,307.0,503.0
8189,CH000052836,59.0,36.3,98.1,3192.0,381.0
4456,CH000056033,58.0,34.917,98.217,4273.0,381.0
27011,TH000048565,43.0,8.132,98.317,9.0,335.0
12272,RSM00029498,13.0,56.35,98.367,221.0,503.0
1236,TH000048564,53.0,7.883,98.4,3.0,335.0
807,CH000052533,61.0,39.767,98.483,1478.0,383.0
15680,CH000056739,53.0,25.02,98.5,1655.0,372.0
8625,TH000048375,55.0,16.667,98.55,197.0,370.0
19657,RSM00029892,14.0,53.95,98.817,705.0,503.0
26673,ID000096073,19.0,1.55,98.883,3.0,335.0
19357,CH000056444,59.0,28.45,98.883,3320.0,372.0
12376,TH000048327,49.0,18.783,98.983,313.0,370.0
4772,RSM00029698,74.0,54.883,99.033,411.0,503.0
8628,TH000048551,56.0,9.117,99.15,11.0,335.0
4866,TH000048376,52.0,16.883,99.15,124.0,370.0
1235,TH000048517,55.0,10.483,99.183,5.0,335.0
8622,TH000048328,52.0,18.283,99.517,242.0,370.0
16094,TH000048450,54.0,14.017,99.533,29.0,335.0
4765,RSM00029393,52.0,57.667,99.567,220.0,509.0
19767,TH000048567,54.0,7.517,99.617,16.0,335.0
26592,CH000056046,56.0,33.75,99.65,3968.0,372.0
23410,TH000048500,53.0,11.8,99.8,3.0,335.0
19658,RSM00029999,25.0,52.5,99.817,1570.0,501.0
19763,TH000048303,53.0,19.883,99.833,416.0,370.0
4461,CH000056954,57.0,22.567,99.933,1054.0,370.0
4868,TH000048475,52.0,12.583,99.95,6.0,335.0
4869,TH000048552,55.0,8.533,99.95,9.0,335.0
23004,CH000056146,60.0,31.617,100.0,3394.0,372.0
12381,TH000048550,29.0,9.467,100.05,7.0,335.0
15681,CH000056951,45.0,23.88,100.08,1502.0,372.0
1147,RSM00030507,6.0,54.183,100.083,527.0,503.0
16092,TH000048351,55.0,17.617,100.1,64.0,370.0
16093,TH000048425,54.0,14.467,100.133,8.0,370.0
26587,CH000052754,53.0,37.333,100.133,3302.0,383.0
12377,TH000048330,54.0,18.167,100.167,162.0,370.0
27007,TH000048400,61.0,15.8,100.167,35.0,370.0
19498,MG000044231,51.0,49.633,100.167,1283.0,479.0
26593,CH000056651,47.0,26.87,100.22,2393.0,372.0
19614,RSM00024507,79.0,64.266,100.233,168.0,511.0
27005,TH000048378,30.0,16.817,100.267,44.0,370.0
19356,CH000056257,57.0,30.0,100.267,3950.0,372.0
16097,THW00041012,2.0,15.2833,100.3,33.2,370.0
19419,ID000096163,21.0,-0.883,100.35,3.0,335.0
12382,TH000048569,25.0,6.917,100.433,35.0,335.0
27008,TH000048455,56.0,13.733,100.567,4.0,335.0
23409,TH000048456,39.0,13.917,100.6,12.0,335.0
16096,THW00041001,4.0,13.9167,100.6167,4.3,335.0
12378,TH000048426,54.0,14.8,100.617,11.0,370.0
16095,TH000048568,69.0,7.2,100.617,9.0,335.0
12287,RSM00030504,77.0,54.6,100.633,522.0,503.0
8190,CH000052957,44.0,35.27,100.65,3289.0,381.0
26785,MY000048620,48.0,4.217,100.7,8.0,335.0
8623,TH000048331,30.0,18.767,100.767,200.0,370.0
27009,TH000048477,56.0,12.683,100.983,18.0,335.0
8538,RSM00030802,43.0,51.683,100.983,1304.0,501.0
8203,CH000056964,59.0,22.767,100.983,1303.0,370.0
12379,TH000048459,51.0,13.367,100.983,2.0,335.0
27014,THW00041028,2.0,12.6833,101.0167,18.3,335.0
12286,RSM00030405,31.0,55.383,101.033,423.0,503.0
19667,RSM00030708,0.0,52.05,101.067,2083.0,501.0
4782,RSM00030102,12.0,58.967,101.083,185.0,509.0
23408,TH000048379,55.0,16.433,101.15,116.0,370.0
8627,TH000048430,55.0,14.05,101.367,6.0,370.0
4458,CH000056462,60.0,29.0,101.5,2994.0,372.0
8624,TH000048353,52.0,17.45,101.733,254.0,370.0
1142,RSM00030309,82.0,56.283,101.75,416.0,503.0
19343,CH000052866,57.0,36.617,101.767,2296.0,383.0
8535,RSM00030703,71.0,52.967,101.983,543.0,501.0
12289,RSM00030603,38.0,53.933,102.05,458.0,503.0
4867,TH000048431,55.0,14.967,102.083,188.0,370.0
19768,THW00041019,2.0,14.9333,102.0833,222.2,370.0
27010,TH000048480,55.0,12.6,102.117,4.0,335.0
12120,LAW00041061,5.0,19.9,102.1667,284.1,370.0
19355,CH000056172,58.0,31.9,102.233,2666.0,372.0
4459,CH000056671,60.0,26.65,102.25,1788.0,372.0
1082,RSM00024908,78.0,60.333,102.267,260.0,509.0
8202,CH000056571,61.0,27.9,102.267,1599.0,372.0
12238,RSM00024105,56.0,68.467,102.367,271.0,511.0
19590,RSM00020891,79.0,71.983,102.467,33.0,511.0
1152,RSM00030606,0.0,53.6,102.533,450.0,503.0
16003,RSM00030811,75.0,51.733,102.533,721.0,501.0
8360,LAW00041051,2.0,17.9833,102.5667,170.1,370.0
12380,TH000048462,60.0,13.7,102.583,49.0,335.0
4460,CH000056778,47.0,25.017,102.683,1892.0,372.0
19660,RSM00030117,27.0,58.2,102.75,401.0,509.0
12131,MG000044288,43.0,46.267,102.783,1813.0,471.0
4865,TH000048354,30.0,17.383,102.8,178.0,370.0
23411,THW00041018,2.0,17.3833,102.8,178.0,370.0
26871,RSM00024802,69.0,61.733,102.8,357.0,509.0
27006,TH000048381,54.0,16.433,102.833,166.0,370.0
26588,CH000052787,60.0,37.2,102.867,3044.0,383.0
19766,TH000048501,52.0,11.767,102.883,4.0,335.0
4457,CH000056080,55.0,35.0,102.9,2910.0,381.0
943,LAW00041075,1.0,19.1667,102.9,1524.0,370.0
12383,THW00041082,2.0,16.6333,102.9667,244.1,370.0
19665,RSM00030612,74.0,54.0,103.067,427.0,503.0
22993,CH000052681,45.0,38.63,103.08,1367.0,383.0
8361,LAW00041062,1.0,19.9,103.1333,1311.2,370.0
12155,MY000048657,24.0,3.62,103.22,16.0,335.0
11967,CH000056985,61.0,23.383,103.383,1302.0,370.0
1234,TH000048432,55.0,14.883,103.5,147.0,370.0
19499,MG000044239,51.0,48.8,103.55,1208.0,477.0
23005,CH000056182,60.0,32.65,103.567,2852.0,372.0
1156,RSM00030815,76.0,51.533,103.6,1442.0,501.0
26933,RSM00030915,67.0,50.417,103.617,989.0,479.0
8626,TH000048405,51.0,16.05,103.683,142.0,370.0
26926,RSM00030618,7.0,53.133,103.767,446.0,501.0
4786,RSM00030715,0.0,52.483,103.85,437.0,501.0
15663,CH000052889,53.0,36.05,103.883,1518.0,381.0
19616,RSM00024606,59.0,63.6,103.983,209.0,511.0
15678,CH000056294,53.0,30.667,104.017,508.0,372.0
27004,TH000048356,54.0,17.15,104.133,172.0,370.0
8464,RSM00020292,73.0,77.717,104.3,15.0,511.0
23328,RSM00030710,122.0,52.267,104.317,469.0,501.0
23153,MG000044373,50.0,43.583,104.417,1465.0,471.0
19341,CH000052495,55.0,40.75,104.5,1329.0,469.0
15679,CH000056492,61.0,28.8,104.6,342.0,372.0
27013,THW00041020,2.0,17.3833,104.65,176.2,370.0
19765,TH000048383,52.0,16.533,104.717,139.0,370.0
4605,LAW00041074,2.0,16.55,104.7667,155.1,370.0
12294,RSM00030713,17.0,52.817,104.767,526.0,501.0
23407,TH000048357,53.0,17.417,104.783,148.0,370.0
27012,THW00041017,2.0,15.25,104.8667,123.1,370.0
1233,TH000048407,61.0,15.25,104.867,127.0,370.0
15676,CH000056096,60.0,33.4,104.917,1079.0,372.0
8530,RSM00030219,70.0,57.1,105.0,354.0,509.0
8539,RSM00030824,28.0,51.567,105.117,472.0,501.0
1148,RSM00030521,71.0,54.8,105.167,418.0,503.0
26596,CH000057902,60.0,25.433,105.183,1379.0,373.0
15686,CH000057707,60.0,27.3,105.233,1511.0,373.0
1155,RSM00030727,74.0,52.033,105.4,461.0,501.0
4785,RSM00030627,90.0,53.1,105.533,762.0,501.0
23143,LAW00041077,2.0,16.6833,105.55,158.2,373.0
15815,KT000096995,38.0,-10.45,105.683,262.0,335.0
14794,VMW00041016,2.0,10.0833,105.7333,2.1,335.0
15682,CH000057006,52.0,34.583,105.75,1143.0,375.0
26589,CH000053502,56.0,39.783,105.75,1143.0,383.0
15835,LAW00041071,5.0,15.1333,105.7833,102.1,373.0
12285,RSM00030328,79.0,56.05,105.833,338.0,503.0
16004,RSM00030822,86.0,51.717,105.85,467.0,501.0
23327,RSM00030622,51.0,53.967,105.9,533.0,503.0
11127,VMW00041006,2.0,10.25,105.95,5.2,335.0
25765,VMW00040001,5.0,9.5833,105.9667,3.0,335.0
23006,CH000057411,60.0,30.8,106.083,310.0,375.0
23321,RSM00030028,65.0,59.283,106.167,352.0,509.0
19346,CH000053614,61.0,38.467,106.2,1112.0,383.0
4528,ID000096145,19.0,3.2,106.25,3.0,335.0
19500,MG000044341,50.0,45.767,106.283,1393.0,471.0
26752,LAW00041076,2.0,15.6833,106.4167,168.2,373.0
1159,RSM00030925,83.0,50.367,106.45,797.0,479.0
4464,CH000057515,35.0,29.583,106.467,416.0,373.0
14795,VMW00041027,2.0,10.9667,106.4833,14.0,335.0
8212,CH000059211,61.0,23.9,106.6,177.0,373.0
23329,RSM00030729,5.0,52.05,106.65,467.0,501.0
19670,RSM00030829,46.0,51.1,106.65,556.0,501.0
3630,VMW00041008,2.0,10.8167,106.65,10.1,335.0
4451,CH000053915,60.0,35.55,106.667,1348.0,381.0
22191,VM000048900,21.0,10.82,106.67,5.0,335.0
18511,VMW00041026,2.0,11.0,106.7,33.2,335.0
19359,CH000057816,60.0,26.583,106.733,1223.0,373.0
22195,VMW00041047,0.0,16.65,106.7333,457.2,373.0
7348,VMW00041029,0.0,11.3,106.7833,55.2,335.0
15834,LAW00041060,2.0,14.8,106.8167,125.3,373.0
29444,VMW00041009,2.0,10.9667,106.8167,14.0,335.0
12026,ID000096745,8.0,-6.183,106.833,8.0,335.0
25769,VMW00041068,1.0,16.6833,106.8333,37.2,373.0
8213,CH000059417,45.0,22.33,106.85,129.0,373.0
4465,CH000057713,54.0,27.7,106.883,845.0,373.0
11128,VMW00041031,1.0,10.8,106.9667,44.2,335.0
15683,CH000057127,60.0,33.067,107.033,509.0,375.0
12284,RSM00030229,0.0,57.333,107.067,271.0,509.0
29445,VMW00041023,2.0,16.8167,107.0833,28.0,373.0
18509,VMW00041004,3.0,10.3667,107.1,4.3,335.0
4787,RSM00030726,22.0,52.567,107.133,461.0,501.0
29447,VMW00041056,2.0,16.7667,107.1667,14.0,373.0
22997,CH000053723,58.0,37.8,107.383,1356.0,383.0
8542,RSM00030934,4.0,50.6,107.583,638.0,479.0
12296,RSM00030823,88.0,51.833,107.6,515.0,501.0
19663,RSM00030337,51.0,56.317,107.617,362.0,503.0
15995,RSM00030437,66.0,55.15,107.617,497.0,503.0
18513,VMW00041040,3.0,16.4,107.7,18.3,373.0
4730,RSM00024918,3.0,60.067,107.967,292.0,509.0
8191,CH000053529,56.0,39.1,107.983,1381.0,383.0
14793,VMW00041005,4.0,14.0,108.0167,745.2,335.0
12241,RSM00024817,70.0,61.267,108.017,291.0,509.0
15684,CH000057237,59.0,32.067,108.033,674.0,375.0
11972,CH000059023,57.0,24.7,108.05,214.0,373.0
18514,VMW00041048,1.0,15.7833,108.05,20.1,373.0
25768,VMW00041035,0.0,13.8333,108.05,765.0,335.0
19661,RSM00030230,78.0,57.767,108.067,259.0,509.0
22194,VMW00041025,2.0,12.6667,108.1167,539.2,335.0
22192,VMW00041003,2.0,16.05,108.2,7.0,373.0
8214,CH000059431,59.0,22.633,108.217,126.0,373.0
25767,VMW00041024,5.0,16.0333,108.25,9.1,373.0
12288,RSM00030537,21.0,54.033,108.267,464.0,503.0
26928,RSM00030731,39.0,52.983,108.283,487.0,501.0
1079,RSM00024713,64.0,62.883,108.433,246.0,511.0
808,CH000053336,57.0,41.567,108.517,1290.0,469.0
26927,RSM00030632,60.0,53.85,108.6,460.0,503.0
26604,CH000059838,58.0,19.1,108.617,8.0,373.0
26603,CH000059632,58.0,21.95,108.617,6.0,373.0
7347,VMW00041021,2.0,13.9667,108.6667,420.0,335.0
23322,RSM00030138,0.0,58.1,108.683,245.0,509.0
25766,VMW00041013,2.0,15.4667,108.7,18.3,373.0
22193,VMW00041014,6.0,15.4167,108.7,11.3,373.0
4788,RSM00030935,77.0,50.367,108.75,771.0,479.0
15685,CH000057633,60.0,28.833,108.767,665.0,373.0
26931,RSM00030838,37.0,51.317,108.867,806.0,501.0
23332,RSM00030938,0.0,49.433,108.9,940.0,479.0
26594,CH000057036,53.0,34.3,108.933,479.0,375.0
3632,VMW00041022,2.0,11.6167,108.95,17.1,335.0
23065,ID000096805,21.0,-7.733,109.017,6.0,335.0
15998,RSM00030635,75.0,53.417,109.017,461.0,503.0
18512,VMW00041037,1.0,13.95,109.05,34.1,335.0
7346,VMW00041010,2.0,12.2333,109.2,9.1,335.0
3631,VMW00041011,2.0,13.7667,109.2167,9.1,335.0
18510,VMW00041015,2.0,11.9667,109.2333,11.3,335.0
29446,VMW00041034,1.0,13.05,109.3333,13.1,335.0
11968,CH000057447,59.0,30.283,109.467,458.0,373.0
19347,CH000053845,61.0,36.6,109.5,959.0,383.0
15997,RSM00030536,52.0,54.35,109.517,469.0,503.0
1144,RSM00030433,80.0,55.783,109.55,487.0,503.0
12290,RSM00030636,81.0,53.617,109.633,489.0,503.0
8206,CH000057745,61.0,27.45,109.683,273.0,373.0
22996,CH000053646,60.0,38.233,109.7,1058.0,383.0
8531,RSM00030439,17.0,55.117,109.75,465.0,503.0
26929,RSM00030739,56.0,52.167,109.783,666.0,501.0
11973,CH000059254,58.0,23.4,110.083,44.0,373.0
8215,CH000059758,61.0,20.0,110.25,24.0,373.0
26597,CH000057957,51.0,25.333,110.3,174.0,373.0
23195,MY000096413,48.0,1.483,110.333,27.0,335.0
22995,CH000053352,57.0,41.7,110.433,1377.0,469.0
16005,RSM00030844,76.0,51.35,110.467,802.0,501.0
15689,CH000059855,58.0,19.233,110.467,25.0,373.0
22426,AY000089611,44.0,-66.283,110.517,41.0,322.0
226,AYW00086101,7.0,-66.2667,110.5667,12.2,322.0
4462,CH000057067,59.0,34.05,111.033,570.0,375.0
4452,CH000053959,55.0,35.05,111.05,365.0,381.0
4784,RSM00030542,20.0,54.85,111.15,563.0,503.0
11974,CH000059265,60.0,23.483,111.3,120.0,373.0
11969,CH000057461,61.0,30.7,111.3,134.0,373.0
16001,RSM00030745,77.0,52.533,111.55,952.0,501.0
8207,CH000057866,60.0,26.233,111.617,174.0,373.0
4463,CH000057265,60.0,32.383,111.667,91.0,375.0
813,CH000057662,60.0,29.05,111.683,35.0,373.0
19345,CH000053463,49.0,40.817,111.683,1065.0,469.0
4450,CH000053863,57.0,37.033,111.917,745.0,383.0
8532,RSM00030549,16.0,54.2,111.95,1302.0,503.0
23333,RSM00030949,80.0,49.567,111.967,908.0,479.0
4469,CH000059663,58.0,21.867,111.967,22.0,373.0
19671,RSM00030843,2.0,51.733,112.0,907.0,501.0
15664,CH000053068,57.0,43.65,112.0,966.0,471.0
19612,RSM00024125,74.0,68.5,112.433,220.0,511.0
8540,RSM00030846,42.0,51.35,112.467,743.0,501.0
15667,CH000053772,53.0,37.783,112.55,779.0,383.0
19659,RSM00030054,83.0,59.45,112.583,190.0,509.0
26674,ID000096925,21.0,-5.85,112.633,3.0,335.0
15666,CH000053673,58.0,38.75,112.7,838.0,383.0
12291,RSM00030650,77.0,53.2,112.783,923.0,501.0
4783,RSM00030157,21.0,58.317,112.867,224.0,509.0
19358,CH000057687,24.0,28.233,112.867,68.0,373.0
19344,CH000053276,60.0,42.4,112.9,1152.0,469.0
26923,RSM00030151,4.0,58.85,112.9,203.0,509.0
19591,RSM00021504,12.0,74.667,112.933,57.0,511.0
12156,MY000096441,52.0,3.2,113.033,5.0,335.0
8205,CH000057679,36.0,28.2,113.083,46.0,373.0
26925,RSM00030555,73.0,54.617,113.133,1314.0,503.0
23324,RSM00030457,1.0,55.267,113.133,1078.0,503.0
4789,RSM00030957,52.0,50.267,113.267,732.0,479.0
11975,CH000059287,53.0,23.167,113.333,42.0,373.0
11962,CH000053487,56.0,40.1,113.333,1069.0,383.0
7370,ASN00006094,3.0,-24.2167,113.3833,41.0,323.0
8536,RSM00030758,86.0,52.083,113.483,671.0,501.0
18549,ASN00006044,25.0,-25.9261,113.5319,9.0,323.0
25795,ASN00006105,13.0,-25.8925,113.5772,33.8,323.0
1149,RSM00030554,74.0,54.467,113.583,903.0,503.0
16006,RSM00030954,71.0,50.633,113.583,811.0,480.0
22235,ASN00008290,12.0,-28.3008,113.5936,2.2,323.0
8210,CH000059082,60.0,24.667,113.6,68.0,373.0
1145,RSM00030455,50.0,55.467,113.617,1097.0,503.0
26595,CH000057083,54.0,34.717,113.65,111.0,381.0
3661,ASN00006062,44.0,-24.9,113.65,4.6,323.0
18547,ASN00006011,66.0,-24.8878,113.67,4.0,323.0
18550,ASN00006080,8.0,-26.2564,113.8064,20.0,323.0
22231,ASN00006087,11.0,-24.8167,113.8333,17.0,323.0
23274,RSM00024726,50.0,62.533,113.867,357.0,509.0
19594,RSM00021908,70.0,70.133,113.967,62.0,511.0
11961,CH000053391,59.0,41.9,114.0,1484.0,469.0
11970,CH000057494,51.0,30.6,114.05,34.0,373.0
7367,ASN00005060,3.0,-22.3333,114.05,7.0,333.0
